Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
F12,FALSE,Bd_P__pel_3_T0,1,Unknown,SYBR,32.271095,0.990101782199009,,Amp,FALSE,0,0,73.57318,,,,,
F13,FALSE,Bd_nanopore_1_T36,1,Unknown,SYBR,32.213345,0.9323704832330750,,Amp,FALSE,0,0,72.89913,,,,,
F14,FALSE,Bd_nanopore_2_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0002,,,,,
F15,FALSE,Bd_nanopore_3_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0002,,,,,
F16,FALSE,Bd_nanopore_4_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0002,,,,,
F17,FALSE,Bd_nanopore_5_T36,1,Unknown,SYBR,32.669598,0.9259193211935270,,Amp,FALSE,0,0,74.4727,,,,,
F18,FALSE,Bd_sup_pel_1_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
F19,FALSE,Bd_sup_pel_2_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
F20,FALSE,Bd_sup_pel_3_T36,1,Unknown,SYBR,31.455921,0.9309377984337310,,Amp,FALSE,0,0,72.90207,,,,,
F21,FALSE,0,1,Unknown,SYBR,33.270176,0.9770574396127710,,Amp,FALSE,0,0,73.01442,,,,,
F22,FALSE,Bd_P__pel_1_T24,1,Unknown,SYBR,25.346552,0.21079558743096900,,Amp,FALSE,0,0,73.46318,,,,,
F23,FALSE,Bd_P__pel_2_T24,1,Unknown,SYBR,27.435148,0.56791440274201,,Amp,FALSE,0,0,73.46318,,,,,
F24,FALSE,Bd_P__pel_3_T24,1,Unknown,SYBR,26.41178,0.341577011067082,,Amp,FALSE,0,0,73.46318,,,,,
G1,FALSE,Bd_P__nanopore_1_T12,1,Unknown,SYBR,25.700293,0.8169781144457630,,Amp,FALSE,0,0,73.34982,,,,,
G2,FALSE,Bd_P__nanopore_2_T12,1,Unknown,SYBR,25.11822,0.7212693609175260,,Amp,FALSE,0,0,73.34982,,,,,
G3,FALSE,Bd_P__nanopore_3_T12,1,Unknown,SYBR,25.283798,0.7276445980912170,,Amp,FALSE,0,0,73.34982,,,,,
G4,FALSE,Bd_P__nanopore_4_T12,1,Unknown,SYBR,24.808323,0.6063786347719380,,Amp,FALSE,0,0,73.34982,,,,,
G5,FALSE,Bd_P__nanopore_5_T12,1,Unknown,SYBR,25.612492,0.7968661029483630,,Amp,FALSE,0,0,73.348404,,,,,
G6,FALSE,Bd_sup_pel_P_1_T12,1,Unknown,SYBR,25.550076,0.8374372319971920,,Amp,FALSE,0,0,73.348404,,,,,
G7,FALSE,Bd_sup_pel_P_2_T12,1,Unknown,SYBR,25.000616,0.680910549252685,,Amp,FALSE,0,0,73.348404,,,,,
G8,FALSE,Bd_sup_pel_P_3_T12,1,Unknown,SYBR,24.226782,0.43426116808524700,,Amp,FALSE,0,0,73.348404,,,,,
G9,FALSE,0,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,89.837845,,,,,
G10,FALSE,Bd_P__sup_1_T0,1,Unknown,SYBR,25.123892,0.7131708324502880,,Amp,FALSE,0,0,73.57318,,,,,
G11,FALSE,Bd_P__sup_2_T0,1,Unknown,SYBR,25.981062,0.9144961199244490,,Amp,FALSE,0,0,73.57318,,,,,
G12,FALSE,Bd_P__sup_3_T0,1,Unknown,SYBR,25.402786,0.8688742187241490,,Amp,FALSE,0,0,73.46101,,,,,
G13,FALSE,Bd_P__nanopore_1_T36,1,Unknown,SYBR,20.76189,0,,Amp,FALSE,0,0,73.23563,,,,,
G14,FALSE,Bd_P__nanopore_2_T36,1,Unknown,SYBR,18.260872,0,,Amp,FALSE,0,0,73.23563,,,,,
G15,FALSE,Bd_P__nanopore_3_T36,1,Unknown,SYBR,23.480928,0.2848432757814980,,Amp,FALSE,0,0,73.23563,,,,,
G16,FALSE,Bd_P__nanopore_4_T36,1,Unknown,SYBR,25.744038,0.7014393561939260,,Amp,FALSE,0,0,73.23563,,,,,
G17,FALSE,Bd_P__nanopore_5_T36,1,Unknown,SYBR,25.274836,0.7427792460066820,,Amp,FALSE,0,0,73.23863,,,,,
G18,FALSE,Bd_sup_pel_P_1_T36,1,Unknown,SYBR,23.91464,0.40683277627562300,,Amp,FALSE,0,0,73.23863,,,,,
G19,FALSE,Bd_sup_pel_P_2_T36,1,Unknown,SYBR,24.03294,0.4225971589327940,,Amp,FALSE,0,0,73.23863,,,,,
G20,FALSE,Bd_sup_pel_P_3_T36,1,Unknown,SYBR,20.985596,0,,Amp,FALSE,0,0,73.35082,,,,,
G21,FALSE,water,1,Unknown,SYBR,32.70111,0.9801290849312400,,Amp,FALSE,0,0,73.2388,,,,,
G22,FALSE,Bd_P__sup_1_T24,1,Unknown,SYBR,25.70055,0.9839617098719300,,Amp,FALSE,0,0,73.46318,,,,,
G23,FALSE,Bd_P__sup_2_T24,1,Unknown,SYBR,25.956165,0.9884513033945660,,Amp,FALSE,0,0,73.46318,,,,,
G24,FALSE,Bd_P__sup_3_T24,1,Unknown,SYBR,25.494284,0.9798035199216440,,Amp,FALSE,0,0,73.46318,,,,,
H1,FALSE,Bd_P__nanopore_1_T12,1,Unknown,SYBR,24.41149,0.5458216864599770,,Amp,FALSE,0,0,73.34982,,,,,
H2,FALSE,Bd_P__nanopore_2_T12,1,Unknown,SYBR,25.494377,0.7742502335772440,,Amp,FALSE,0,0,73.34982,,,,,
H3,FALSE,Bd_P__nanopore_3_T12,1,Unknown,SYBR,25.632248,0.8013849194161480,,Amp,FALSE,0,0,73.34982,,,,,
H4,FALSE,Bd_P__nanopore_4_T12,1,Unknown,SYBR,25.60595,0.8088316499155110,,Amp,FALSE,0,0,73.34982,,,,,
H5,FALSE,Bd_P__nanopore_5_T12,1,Unknown,SYBR,25.529594,0.7713154518569790,,Amp,FALSE,0,0,73.348404,,,,,
H6,FALSE,Bd_sup_pel_P_1_T12,1,Unknown,SYBR,26.063139,0.9343956923361450,,Amp,FALSE,0,0,73.348404,,,,,
H7,FALSE,Bd_sup_pel_P_2_T12,1,Unknown,SYBR,25.06935,0.6840559533893160,,Amp,FALSE,0,0,73.348404,,,,,
H8,FALSE,Bd_sup_pel_P_3_T12,1,Unknown,SYBR,25.455559,0.7198295509904270,,Amp,FALSE,0,0,73.348404,,,,,
H9,FALSE,0,1,Unknown,SYBR,32.04889,0.986676818533598,,Amp,FALSE,0,0,73.01233,,,,,
H10,FALSE,Bd_P__sup_1_T0,1,Unknown,SYBR,25.46026,0.8355580693916480,,Amp,FALSE,0,0,73.57318,,,,,
H11,FALSE,Bd_P__sup_2_T0,1,Unknown,SYBR,25.667206,0.8250301749458450,,Amp,FALSE,0,0,73.57318,,,,,
H12,FALSE,Bd_P__sup_3_T0,1,Unknown,SYBR,25.219952,0.7893439704408720,,Amp,FALSE,0,0,73.46101,,,,,
H13,FALSE,Bd_P__nanopore_1_T36,1,Unknown,SYBR,19.39018,0,,Amp,FALSE,0,0,73.23563,,,,,
H14,FALSE,Bd_P__nanopore_2_T36,1,Unknown,SYBR,20.149504,0,,Amp,FALSE,0,0,73.23563,,,,,
H15,FALSE,Bd_P__nanopore_3_T36,1,Unknown,SYBR,24.196804,0.4407834382415120,,Amp,FALSE,0,0,73.23563,,,,,
H16,FALSE,Bd_P__nanopore_4_T36,1,Unknown,SYBR,26.155386,0.8367743644378170,,Amp,FALSE,0,0,73.23563,,,,,
H17,FALSE,Bd_P__nanopore_5_T36,1,Unknown,SYBR,25.019064,0.6526436049023660,,Amp,FALSE,0,0,73.23863,,,,,
H18,FALSE,Bd_sup_pel_P_1_T36,1,Unknown,SYBR,24.718693,0.5938417578105520,,Amp,FALSE,0,0,73.23863,,,,,
H19,FALSE,Bd_sup_pel_P_2_T36,1,Unknown,SYBR,20.050371,0,,Amp,FALSE,0,0,73.23863,,,,,
H20,FALSE,Bd_sup_pel_P_3_T36,1,Unknown,SYBR,24.919554,0.6337976248732850,,Amp,FALSE,0,0,73.23863,,,,,
H21,FALSE,water,1,Unknown,SYBR,34.676483,0.9587750955069920,,Inconclusive,FALSE,0,0,72.56566,,,,,
H22,FALSE,Bd_P__sup_1_T24,1,Unknown,SYBR,26.101686,0.984209819022772,,Amp,FALSE,0,0,73.351,,,,,
H23,FALSE,Bd_P__sup_2_T24,1,Unknown,SYBR,25.883379,0.9904626199148380,,Amp,FALSE,0,0,73.46318,,,,,
H24,FALSE,Bd_P__sup_3_T24,1,Unknown,SYBR,26.089964,0.989372707681573,,Amp,FALSE,0,0,73.46318,,,,,
I1,FALSE,media_1_T18,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
I2,FALSE,media_2_T18,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
I3,FALSE,media_3_T18,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
I4,FALSE,Bd_P__pel_1_T44,1,Unknown,SYBR,26.860373,0.5881348123632520,,Amp,FALSE,0,0,73.34982,,,,,
I5,FALSE,Bd_P__pel_2_T44,1,Unknown,SYBR,25.775206,0.2594220793411370,,Amp,FALSE,0,0,73.46057,,,,,
I6,FALSE,Bd_P__pel_3_T44,1,Unknown,SYBR,20.677769,0,,Amp,FALSE,0,0,73.46057,,,,,
I7,FALSE,Bd_P__sup_1_T44,1,Unknown,SYBR,25.327158,0.9608518389297290,,Amp,FALSE,0,0,73.46057,,,,,
I8,FALSE,Bd_P__sup_2_T44,1,Unknown,SYBR,25.751822,0.9537826318643460,,Amp,FALSE,0,0,73.348404,,,,,
I9,FALSE,Bd_P__sup_3_T44,1,Unknown,SYBR,25.203995,0.9924596537175260,,Amp,FALSE,0,0,73.34885,,,,,
I10,FALSE,Bd_pel_1_T12,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.000603,,,,,
I11,FALSE,Bd_pel_2_T12,1,Unknown,SYBR,30.75159,0.6119721254403740,,Amp,FALSE,0,0,73.01233,,,,,
I12,FALSE,Bd_pel_3_T12,1,Unknown,SYBR,31.01002,0.7855410856707670,,Amp,FALSE,0,0,73.34885,,,,,
I13,FALSE,Bd_P_dnase_1_T24,1,Unknown,SYBR,27.710823,0.9624050952910870,,Amp,FALSE,0,0,73.12346,,,,,
I14,FALSE,Bd_P_dnase_2_T24,1,Unknown,SYBR,26.183577,0.7046505221575690,,Amp,FALSE,0,0,73.12346,,,,,
I15,FALSE,Bd_P_dnase_3_T24,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0002,,,,,
I16,FALSE,media_P_dnase_1_T24,1,Unknown,SYBR,28.487894,0.9878399142426340,,Amp,FALSE,0,0,73.57212,,,,,
I17,FALSE,media_P_dnase_2_T24,1,Unknown,SYBR,29.089453,0.9910978920902090,,Amp,FALSE,0,0,73.46301,,,,,
I18,FALSE,media_P_dnase_3_T24,1,Unknown,SYBR,28.707802,0.9829031471232780,,Amp,FALSE,0,0,73.575195,,,,,
I19,FALSE,media_P_1_T24,1,Unknown,SYBR,26.217722,0.9532567624915130,,Amp,FALSE,0,0,73.46301,,,,,
I20,FALSE,media_P_2_T24,1,Unknown,SYBR,26.190182,0.9566800727623360,,Amp,FALSE,0,0,73.46301,,,,,
I21,FALSE,media_P_3_T24,1,Unknown,SYBR,26.149319,0.8915057811728330,,Amp,FALSE,0,0,73.57538,,,,,
I22,FALSE,Bd_pel_1_T36,1,Unknown,SYBR,28.545128,0.11738110164592500,,Amp,FALSE,0,0,74.02414,,,,,
I23,FALSE,Bd_pel_2_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.449066,,,,,
I24,FALSE,Bd_pel_3_T36,1,Unknown,SYBR,28.520987,0.16595202044741000,,Amp,FALSE,0,0,70.209656,89.39426,65.04888,73.12661,,
J1,FALSE,media_1_T18,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
J2,FALSE,media_2_T18,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
J3,FALSE,media_3_T18,1,Unknown,SYBR,33.942867,0.9803452072493980,,Amp,FALSE,0,0,73.23765,,,,,
J4,FALSE,Bd_P__pel_1_T44,1,Unknown,SYBR,26.886414,0.394823508989423,,Amp,FALSE,0,0,73.34982,,,,,
J5,FALSE,Bd_P__pel_2_T44,1,Unknown,SYBR,27.10209,0.5273324726836970,,Amp,FALSE,0,0,73.348404,,,,,
J6,FALSE,Bd_P__pel_3_T44,1,Unknown,SYBR,27.551609,0.6772981143313090,,Amp,FALSE,0,0,73.46057,,,,,
J7,FALSE,Bd_P__sup_1_T44,1,Unknown,SYBR,25.391333,0.9927435234418080,,Amp,FALSE,0,0,73.46057,,,,,
J8,FALSE,Bd_P__sup_2_T44,1,Unknown,SYBR,25.442614,0.9814799319337100,,Amp,FALSE,0,0,73.348404,,,,,
J9,FALSE,Bd_P__sup_3_T44,1,Unknown,SYBR,25.226297,0.9915454696709870,,Amp,FALSE,0,0,73.34885,,,,,
J10,FALSE,Bd_pel_1_T12,1,Unknown,SYBR,34.0915,0.7028171350673430,,Inconclusive,FALSE,0,0,77.05045,89.837845,,,,
J11,FALSE,Bd_pel_2_T12,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.000603,,,,,
J12,FALSE,Bd_pel_3_T12,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.44928,,,,,
J13,FALSE,Bd_P_dnase_1_T24,1,Unknown,SYBR,26.716042,0.7789540555726140,,Amp,FALSE,0,0,73.23563,,,,,
J14,FALSE,Bd_P_dnase_2_T24,1,Unknown,SYBR,26.529425,0.8312457671120550,,Amp,FALSE,0,0,73.23563,,,,,
J15,FALSE,Bd_P_dnase_3_T24,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0002,,,,,
J16,FALSE,media_P_dnase_1_T24,1,Unknown,SYBR,27.971243,0.9927239674837910,,Amp,FALSE,0,0,73.45995,,,,,
J17,FALSE,media_P_dnase_2_T24,1,Unknown,SYBR,28.29075,0.9902727564062820,,Amp,FALSE,0,0,73.575195,,,,,
J18,FALSE,media_P_dnase_3_T24,1,Unknown,SYBR,28.612444,0.9855664360256480,,Amp,FALSE,0,0,73.575195,,,,,
J19,FALSE,media_P_1_T24,1,Unknown,SYBR,26.19531,0.9606321931159450,,Amp,FALSE,0,0,73.46301,,,,,
J20,FALSE,media_P_2_T24,1,Unknown,SYBR,26.336023,0.9776869821770840,,Amp,FALSE,0,0,73.46301,,,,,
J21,FALSE,media_P_3_T24,1,Unknown,SYBR,25.979654,0.8575544488168410,,Amp,FALSE,0,0,73.57538,,,,,
J22,FALSE,Bd_pel_1_T36,1,Unknown,SYBR,29.20104,0.2710886761090020,,Amp,FALSE,0,0,73.01442,75.5948,89.955215,64.26355,,
J23,FALSE,Bd_pel_2_T36,1,Unknown,SYBR,30.422554,0.7890308259938490,,Amp,FALSE,0,0,73.12661,64.71231,70.097466,,,
J24,FALSE,Bd_pel_3_T36,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0003,,,,,
K1,FALSE,Bd_P_dnase_1_T18,1,Unknown,SYBR,29.919624,0.8219261390416300,,Amp,FALSE,0,0,73.23765,,,,,
K2,FALSE,Bd_P_dnase_2_T18,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0004,,,,,
K3,FALSE,Bd_P_dnase_3_T18,1,Unknown,SYBR,28.159842,0.9293975998371390,,Amp,FALSE,0,0,73.34982,,,,,
K4,FALSE,media_P_dnase_1_T18,1,Unknown,SYBR,27.899683,0.9917767260002880,,Amp,FALSE,0,0,73.57419,,,,,
K5,FALSE,media_P_dnase_2_T18,1,Unknown,SYBR,28.506866,0.9891801392865220,,Amp,FALSE,0,0,73.57274,,,,,
K6,FALSE,media_P_dnase_3_T18,1,Unknown,SYBR,28.298496,0.9885635642273320,,Amp,FALSE,0,0,73.57274,,,,,
K7,FALSE,media_P_1_T18,1,Unknown,SYBR,25.749226,0.8648207135963030,,Amp,FALSE,0,0,73.57274,,,,,
K8,FALSE,media_P_2_T18,1,Unknown,SYBR,25.699444,0.8961172984688300,,Amp,FALSE,0,0,73.46057,,,,,
K9,FALSE,media_P_3_T18,1,Unknown,SYBR,25.842,0.9175271729508020,,Amp,FALSE,0,0,73.46101,,,,,
K10,FALSE,Bd_sup_1_T12,1,Unknown,SYBR,32.543217,0.9864697574547600,,Amp,FALSE,0,0,75.48007,72.90016,63.926556,,,
K11,FALSE,Bd_sup_2_T12,1,Unknown,SYBR,33.49557,0.9773057981350720,,Amp,FALSE,0,0,74.694885,,,,,
K12,FALSE,Bd_sup_3_T12,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.000603,,,,,
K13,FALSE,Bd_nanopore_1_T24,1,Unknown,SYBR,Undetermined,0,,No Amp,FALSE,0,0,60.0002,,,,,
K14,FALSE,Bd_nanopore_2_T24,1,Unknown,SYBR,34.98558,0.8378885051883480,,Amp,FALSE,0,0,72.56264,,,,,
K15,FALSE,Bd_nanopore_3_T24,1,Unknown,SYBR,32.759487,0.9183194662632520,,Amp,FALSE,0,0,69.98285,,,,,
K16,FALSE,Bd_nanopore_4_T24,1,Unknown,SYBR,33.812607,0.9326866467477540,,Amp,FALSE,0,0,73.01129,,,,,
K17,FALSE,Bd_nanopore_5_T24,1,Unknown,SYBR,33.56572,0.918808415747403,,Amp,FALSE,0,0,73.12644,,,,,
